	sample_id	synthesis_type	target_plug_aspect	specifier	solver	surface_tortuosity_factor	surface_lateral	surface_post_average	top_tortuosity_factor	top_lateral	top_post_average	plug_aspect	stomatal_aspect	stomatal_flux_grad	bottom_flux_grad	mesophyll_flux_grad	mesophyll_flux_sol	curved_flux_grad	top_flux_grad	total_flux_grad	substomatal_mean	top_mean	mesophyll_mean	mesophyll_var	airspace_mean	airspace_var	transport	plug_area	curved_area	mesophyll_area	stomatal_area	stomatal_area_fraction	mesophyll_area_fraction	porosity	surface_centroid	assimilation_substomatal	assimilation_mesophyll_mean
32	00077	mixed	0,1	2	diffusion	1,1719267939958278	0,9508568893178179	1,1150597180584982	1,0838382530769954	0,9963168491856763	1,0798646156232874	0,10560480178937996	0,03	0,004964208118172503	0,0017108906528160955	9,627846888092506e-05	0,0	1,3965204946859845e-05	-0,006756802635606845	2,853980920956621e-05	0,7999999999998081	0,39999999999990354	0,5812998154882694	0,011305886051251685	0,5859493967912055	0,01055079629220325	0,0	0,0348374746324429	0,662923971379205	0,3908750621797656	0,002799993272164422	0,08037302650970252	11,2199597216429	0,6811350992659524	0,4911051708391742	0,0	0,0
33	00077	mixed	0,1	3	diffusion	1,1719267939958278	0,9508568893178179	1,1150597180584982	1,0838382530769954	0,9963168491856763	1,0798646156232874	0,10560480178937996	0,04	0,005390638925442643	0,0014664604113159047	1,7809586307658465e-05	0,0	5,5192352026992554e-05	-0,00699616474259459	-6,606346750129765e-05	0,8000000000000732	0,4000000000000354	0,5877699715541598	0,012120410530149098	0,592596847077831	0,011311404831066157	0,0	0,034837474632442966	0,6629350481094982	0,3908750621797639	0,0049979868846107105	0,14346582056657614	11,21995972164283	0,6812231430994695	0,491105170839176	0,0	0,0
34	00077	mixed	0,1	4	diffusion	1,1719267939958278	0,9508568893178179	1,1150597180584982	1,0838382530769954	0,9963168491856763	1,0798646156232874	0,10560480178937996	0,05	0,0057458120196371976	0,0012135655583471769	0,00016202143167895946	0,0	-8,174772197407452e-05	-0,007151800867369752	-0,00011214957968052395	0,8000000000001664	0,4000000000000839	0,591855334603758	0,012647107527456363	0,5968069004644686	0,011804526302492534	0,0	0,03483747463244284	0,6629355201722956	0,3908750621797658	0,007824718974249146	0,22460637737967026	11,219959721642924	0,6812215687123853	0,49110517083918004	0,0	0,0
35	00153	contrast	0,3	0	diffusion	1,153481617519994	0,918530809293595	1,0579040327578408	1,1514407869600887	0,9706807311154269	1,1168663613961325	0,2975142059947308	0,0	0,09230621119095227	0,0	0,0004527983373840245	0,0	-0,00010133548052470571	-0,09191807220515527	0,0007396018426524784	0,8000000000009051	0,400000000000047	0,5357543077761336	0,008903563041427783	0,6263953557018146	0,012896144555363084	0,0	0,2765492543406926	1,8678161486801623	2,4099640684043986	0,278100845450967	1,0056105416518786	8,714411738877672	0,8692814845842906	0,305296282062925	0,0	0,0
36	00153	contrast	0,3	1	diffusion	1,153481617519994	0,918530809293595	1,0579040327578408	1,1514407869600887	0,9706807311154269	1,1168663613961325	0,2975142059947308	0,02	0,017860539512712534	0,006558659356790257	0,00012340022026925844	0,0	0,00012576958958663542	-0,02605480740265059	-0,0013864387232920578	0,8000000000003413	0,40000000000016905	0,43851155168938816	0,0007198449935912155	0,46416395641156893	0,0010609021592053378	0,0	0,27654925434069344	1,8676170175825737	2,409964068404483	0,0012282216650363162	0,004441240197752314	8,714411738877951	0,8688631226054946	0,30529628206290965	0,0	0,0
37	00153	contrast	0,3	2	diffusion	1,153481617519994	0,918530809293595	1,0579040327578408	1,1514407869600887	0,9706807311154269	1,1168663613961325	0,2975142059947308	0,03	0,02623347609167053	0,008656940447375508	0,00016416105430889502	0,0	0,000199721040694844	-0,03524198227631017	1,2316357740121165e-05	0,8000000000000677	0,40000000000003255	0,45208746688280893	0,001316801077436147	0,4867825334574036	0,0019367730762102017	0,0	0,27654925434069294	1,867617017582573	2,4099640684045087	0,0027999932721644283	0,010124754372741848	8,71441173887806	0,8688631226054822	0,3052962820629032	0,0	0,0
38	00153	contrast	0,3	3	diffusion	1,153481617519994	0,918530809293595	1,0579040327578408	1,1514407869600887	0,9706807311154269	1,1168663613961325	0,2975142059947308	0,04	0,03289946271097043	0,00867497150850675	0,00014938287139889956	0,0	0,000221202900605896	-0,042752139385285486	-0,0008071193938033854	0,7999999999998935	0,39999999999994507	0,4631859798084136	0,0019377491048235007	0,5052728646739141	0,0028446115410115506	0,0	0,2765492543406932	1,8676170175825948	2,4099640684044394	0,004997986884610684	0,018072682555323193	8,7144117388778	0,8688631226054667	0,30529628206291226	0,0	0,0
39	00153	contrast	0,3	4	diffusion	1,153481617519994	0,918530809293595	1,0579040327578408	1,1514407869600887	0,9706807311154269	1,1168663613961325	0,2975142059947308	0,05	0,03970376483266708	0,008703017964759554	0,00017830223269747148	0,0	0,00027076548822277076	-0,04912089741229012	-0,00026504689394356285	0,8000000000000566	0,40000000000002783	0,4725897468084367	0,0025574156080425793	0,5209397120592706	0,0037474759560952083	0,0	0,2765492543406928	1,8676170175825964	2,409964068404453	0,007824718974249136	0,02829412428865034	8,714411738877864	0,8688631226055402	0,30529628206290993	0,0	0,0
40	00251	contrast	0,25	0	diffusion	1,1681208741321663	0,8896585978307603	1,0349154949020622	1,1385292835425447	0,9787115833389162	1,1137470249493795	0,24054117925746024	0,0	0,05080016036725331	0,0	0,0002913383727375267	0,0	-0,00011299306125459444	-0,050481539796201146	0,0004969658825346972	0,7999999999999139	0,3999999999999263	0,5900809643675575	0,01248034453145598	0,6133535725608055	0,014719183600524757	0,0	0,18075894787422947	1,5099681855167968	1,342962698778616	0,18176259515177504	1,005552407166277	7,42957797980235	0,7555858694704359	0,46252473441284314	0,0	0,0
41	00251	contrast	0,25	1	diffusion	1,1681208741321663	0,8896585978307603	1,0349154949020622	1,1385292835425447	0,9787115833389162	1,1137470249493795	0,24054117925746024	0,02	0,014835600299538357	0,005819910598026111	0,00012530581188038094	0,0	0,00018277731393968066	-0,0211971792085109	-0,0002335851851264829	0,8000000000005278	0,4000000000002634	0,4801420650456743	0,002263460569389375	0,4896075663239775	0,0026354390385873406	0,0	0,18075894787422955	1,5097832852546504	1,3429626987786916	0,0012282216650363177	0,0067948042378012915	7,429577979802764	0,7551422940072522	0,4625247344128074	0,0	0,0
