	sample_id	synthesis_type	target_plug_aspect	specifier	solver	plug_aspect	stomatal_aspect	resistance	stomatal_flux_grad	bottom_flux_grad	mesophyll_flux_grad	mesophyll_flux_sol	curved_flux_grad	top_flux_grad	total_flux_grad	substomatal_mean	top_mean	mesophyll_mean	mesophyll_var	airspace_mean	airspace_var	transport	plug_area	curved_area	mesophyll_area	stomatal_area	stomatal_area_fraction	mesophyll_area_fraction	porosity	assimilation_substomatal	assimilation_mesophyll_mean
96	00038	mixed	0,25	3	diffusion	0,23949021869140008	0,04	2,1577493695719836	0,02624112438102576	0,006736578509034793	0,0001651355100360448	0,0	0,00021970399280597767	-0,03321819882111651	0,00014434357178518795	0,7999999999997116	0,399999999999855	0,5182882417864808	0,004024036475357011	0,517930851339334	0,0051622184051256965	0,0	0,17919136891151666	1,5032933965482895	1,5773589294690464	0,0049979868846107	0,027891895212200025	8,802650144650295	0,8524557044316812	0,0	0,0
97	00038	mixed	0,25	3	photoactive	0,23949021869140008	0,04	1,3171861950372552	0,00871842322449334	0,002237267367516436	-0,010713023316836007	0,011083493376918505	4,554478995938531e-05	-1,1282905423211016e-06	0,0002870837745909012	0,7999999999999303	0,7067536904831724	0,7185283054783443	0,00011826440609966785	0,7195569970521275	0,00015649580351206015	0,3092641527390638	0,17919136891151666	1,5032933965482895	1,5773589294690464	0,0049979868846107	0,027891895212200025	8,802650144650295	0,8524557044316812	0,012543395823803708	0,011083493376917605
98	00038	mixed	0,25	4	diffusion	0,23949021869140008	0,05	1,9377122341109867	0,029896235495963992	0,006700659924461352	4,0931081554876295e-05	0,0	0,00020430581019393975	-0,03699029520630201	-0,00014816289412769183	0,8000000000002356	0,40000000000011515	0,5316808404487554	0,0049816098367226535	0,5313065637976975	0,006392018568980645	0,0	0,179191368911517	1,5033212302860954	1,5773589294690935	0,00782471897424912	0,043666829612272744	8,80265014465054	0,8525272862775969	0,0	0,0
99	00038	mixed	0,25	4	photoactive	0,23949021869140008	0,05	1,0984651135236534	0,009096448629947641	0,0020362136107131314	-0,010941438885216852	0,011301919405525019	2,9175731189366386e-05	-1,4323344258540714e-06	0,00021896675220721152	0,8000000000000331	0,7187206167246608	0,730717845071268	0,00012250110876836745	0,7317736956184946	0,00016203040285904543	0,3153589225357074	0,179191368911517	1,5033212302860954	1,5773589294690935	0,00782471897424912	0,043666829612272744	8,80265014465054	0,8525272862775969	0,012543395823805516	0,011301919405522654
100	00090	mixed	0,4	0	diffusion	0,38770324841567805	0,0	1,1158199729399099	0,1686898111594849	0,0	1,5611732843372399e-06	0,0	-0,0003069969205653741	-0,1683536794446394	3,069596757913343e-05	0,8000000000010741	0,3999999999999489	0,5949743807349039	0,010800833337537794	0,6010930067232806	0,01385762314183002	0,0	0,46963099510430845	2,433941453889556	2,500145033580351	0,472285314206906	1,005651924873502	5,323637195251669	0,9312505178694414	0,0	0,0
101	00090	mixed	0,4	0	photoactive	0,38770324841567805	0,0	0,4074214759711812	0,031586796737464354	0,0	-0,03032370779134089	0,03158723775457169	-0,00010429609474045549	-1,7127445710842217e-05	0,0011416654056729911	0,8000000000010945	0,7618783786573119	0,7725969555641279	9,76900931002109e-05	0,7743638442584438	0,0001369244891380987	0,3362984777839119	0,46963099510430845	2,433941453889556	2,500145033580351	0,472285314206906	1,005651924873502	5,323637195251669	0,9312505178694414	0,03287416965735439	0,031587237754574435
102	00090	mixed	0,4	1	diffusion	0,38770324841567805	0,02	6,417066239620291	0,020355402949945024	0,007909474501384505	-1,554606124327061e-06	0,0	8,72425498264341e-05	-0,02927387547938891	-0,0009233100843550333	0,7999999999996268	0,3999999999998149	0,4341684384352878	0,00034319580171560956	0,4349876184591421	0,0004435457627683792	0,0	0,4696309951043079	2,4335093302840143	2,5001450335803947	0,0012282216650363147	0,0026152908939997012	5,323637195251768	0,9305893836185687	0,0	0,0
103	00090	mixed	0,4	1	photoactive	0,38770324841567805	0,02	5,688584973829601	0,014538739206367949	0,005640514345629905	-0,020107242215370868	0,020954196769268553	1,5102689405056153e-06	-1,0930359405052737e-05	6,259124616235573e-05	0,7999999999999869	0,5389012853683323	0,5461842805885054	4,8479003312975905e-05	0,5471933422623059	7,208917549695096e-05	0,22309214029424454	0,4696309951043079	2,4335093302840143	2,5001450335803947	0,0012282216650363147	0,0026152908939997012	5,323637195251768	0,9305893836185687	0,03287416965729972	0,02095419676926686
104	00090	mixed	0,4	2	diffusion	0,38770324841567805	0,03	4,543155246155684	0,031077604965926056	0,010016178646000923	1,1113323079878147e-05	0,0	0,00015414397912347035	-0,041348443507569436	-8,940259343946414e-05	0,8000000000002655	0,40000000000013164	0,44825910167798755	0,0006843726056844102	0,44941747294650336	0,0008817598020181338	0,0	0,4696309951043079	2,4335093302840205	2,500145033580399	0,002799993272164421	0,0059621134493955735	5,323637195251778	0,9305893836185457	0,0	0,0
105	00090	mixed	0,4	2	photoactive	0,38770324841567805	0,03	3,8188766892401382	0,01784181280341698	0,005734370345098077	-0,022827454641578274	0,023789321228189317	6,787944882037038e-06	-1,261638774205551e-05	0,000742900064076667	0,8000000000001017	0,5982861069429053	0,6065534744550837	6,24041171424493e-05	0,607699811805322	9,189922221483888e-05	0,2532767372276788	0,4696309951043079	2,4335093302840205	2,500145033580399	0,002799993272164421	0,0059621134493955735	5,323637195251778	0,9305893836185457	0,03287416965730531	0,023789321228186125
106	00090	mixed	0,4	3	diffusion	0,38770324841567805	0,04	3,604179497736762	0,04066131947947462	0,010926608601765926	1,97877829075854e-05	0,0	0,00016034375959198403	-0,052120711013356844	-0,00035265138961303573	0,8000000000003356	0,40000000000016633	0,46082916007812225	0,0010868580879443094	0,4622909234377631	0,0013962927748665602	0,0	0,4696309951043097	2,43350933028401	2,5001450335805027	0,004997986884610701	0,010642370151698778	5,323637195251978	0,9305893836187304	0,0	0,0
107	00090	mixed	0,4	3	photoactive	0,38770324841567805	0,04	2,8819835252151247	0,01986593681330095	0,005327834630825239	-0,024481240458507973	0,025519493634620215	-6,193929145443439e-06	-1,349351130641547e-05	0,0006928435451675895	0,7999999999999506	0,6345270715793043	0,6433945778845039	7,170141678101707e-05	0,6446250598257326	0,00010463118559206057	0,2716972889422022	0,4696309951043097	2,43350933028401	2,5001450335805027	0,004997986884610701	0,010642370151698778	5,323637195251978	0,9305893836187304	0,032874169657297024	0,025519493634614983
108	00090	mixed	0,4	4	diffusion	0,38770324841567805	0,05	3,0348701277736527	0,04979241161729312	0,011746713863725264	-7,82249653931626e-08	0,0	0,00020801086946801615	-0,061898002264590565	-0,0001509441390691384	0,7999999999997807	0,3999999999998903	0,4722375971212796	0,0015319307394303066	0,4739765873216344	0,001962877910889266	0,0	0,4696309951043082	2,4335093302840143	2,500145033580343	0,007824718974249143	0,016661419403357778	5,323637195251655	0,9305893836184889	0,0	0,0
109	00090	mixed	0,4	4	photoactive	0,38770324841567805	0,05	2,313897399848161	0,021428992385146593	0,005044719873614421	-0,0256165991819951	0,026696803286426426	-4,038755574931163e-06	-1,3762914753275865e-05	0,0008393114064377829	0,7999999999999157	0,6591885078724515	0,6684634013667705	7,83167836386078e-05	0,6697519043698676	0,00011332009840374356	0,28423170068327397	0,4696309951043082	2,4335093302840143	2,500145033580343	0,007824718974249143	0,016661419403357778	5,323637195251655	0,9305893836184889	0,032874169657298224	0,026696803286425663
110	00002	mixed	0,2	0	diffusion	0,1962377424872038	0,0	1,0824266917924286	0,04452916830303355	0,0	0,00020280746383262522	0,0	-6,11300639551434e-05	-0,044459177257140034	0,0002116684457709527	0,7999999999999943	0,4000000000000816	0,5865584405075978	0,009948076468771622	0,6010192668062071	0,013983957817470067	0,0	0,12030950039567444	1,2319193190197244	0,4632387278086166	0,12096777739234711	1,00547152963405	3,8503919165578355	0,9504147934974283	0,0	0,0
111	00002	mixed	0,2	0	photoactive	0,1962377424872038	0,0	0,42701102001455343	0,008076314939708824	0,0	-0,0077361572710060314	0,008076777718496003	-4,9570826602869955e-05	-2,3143685919495645e-06	0,0002882724735079599	0,7999999999999365	0,761531353254468	0,7713333271215427	9,310741716011098e-05	0,7742804682220812	0,0001430375196437655	0,33566666356067043	0,12030950039567444	1,2319193190197244	0,4632387278086166	0,12096777739234711	1,00547152963405	3,8503919165578355	0,9504147934974283	0,008421665027696212	0,00807677771849525
112	00002	mixed	0,2	1	diffusion	0,1962377424872038	0,02	2,336305959587775	0,014423982682335735	0,00567748739584802	6,880680297098032e-05	0,0	0,00016592948959303312	-0,020598243976043876	-0,00026203760529581386	0,8000000000000718	0,4000000000000345	0,4867216263813514	0,002187147660125252	0,49312295659981953	0,0030231234286594607	0,0	0,12030950039567452	1,2317603772963888	0,4632387278086162	0,0012282216650363166	0,010208850182212832	3,8503919165578298	0,9499019530672265	0,0	0,0
113	00002	mixed	0,2	1	photoactive	0,1962377424872038	0,02	1,6755143123566143	0,005042930993659448	0,001984867657479033	-0,006921163297781438	0,0072130998278888015	1,712005680539831e-05	-1,0933873930725315e-06	0,00012266202276944591	0,7999999999999967	0,6906981686862828	0,699545323034858	7,842872294922613e-05	0,7020830064713294	0,00011652587113699013	0,29977266151742804	0,12030950039567452	1,2317603772963888	0,4632387278086162	0,0012282216650363166	0,010208850182212832	3,8503919165578298	0,9499019530672265	0,008421665027696887	0,007213099827888265
114	00002	mixed	0,2	2	diffusion	0,1962377424872038	0,03	1,8563944205174023	0,01961222867647916	0,005754179465752874	3,71098996162776e-05	0,0	0,0002657938591920513	-0,0259232626571081	-0,0002539507560685804	0,7999999999998769	0,3999999999999364	0,5091083742425494	0,003460507940313908	0,517164062439012	0,0047813272860310375	0,0	0,1203095003956744	1,2317717183996262	0,46323872780860537	0,002799993272164419	0,02327325159655546	3,8503919165577436	0,9499180030513574	0,0	0,0
115	00002	mixed	0,2	2	photoactive	0,1962377424872038	0,03	1,1967754108171966	0,005682344355935814	0,0016667967584743201	-0,007222495411764912	0,007521509290579403	3,053537173711569e-05	-2,4172580855517573e-06	0,00015476381629676159	0,8000000000001574	0,715957669976969	0,7251799954153643	8,514768168863369e-05	0,7278268953960946	0,00012631024916212583	0,3125899977079345	0,1203095003956744	1,2317717183996262	0,46323872780860537	0,002799993272164419	0,02327325159655546	3,8503919165577436	0,9499180030513574	0,008421665027698916	0,007521509290579103
116	00002	mixed	0,2	3	diffusion	0,1962377424872038	0,04	1,6162741812025019	0,023186828504408615	0,005930876691897947	0,00013715728311004225	0,0	0,00017977379312297297	-0,029774527563421777	-0,00033989129088217917	0,7999999999998479	0,3999999999999212	0,5253583897744805	0,004565684187384506	0,534628750890564	0,006308742181562831	0,0	0,12030950039567417	1,2317469236037668	0,46323872780859887	0,004997986884610689	0,04154274490520946	3,850391916557697	0,9498473977028085	0,0	0,0
117	00002	mixed	0,2	3	photoactive	0,1962377424872038	0,04	0,9564774041812345	0,0059749691758341685	0,0015281764682367513	-0,007363397121595492	0,007686471405930749	9,284543252228927e-06	-9,514297411745359e-07	0,0001480816359864677	0,7999999999999527	0,7294690466320743	0,7388914741272755	8,87757005930159e-05	0,7416000968992378	0,00013161713323770326	0,3194457370635589	0,12030950039567417	1,2317469236037668	0,46323872780859887	0,004997986884610689	0,04154274490520946	3,850391916557697	0,9498473977028085	0,008421665027696595	0,007686471405930796
118	00002	mixed	0,2	4	diffusion	0,1962377424872038	0,05	1,4705772788519635	0,026554290347037914	0,005732219272157835	0,00012723052535382822	0,0	0,00020638146221244047	-0,03272442791706293	-0,00010430631029974735	0,7999999999998667	0,3999999999999337	0,5377283377023315	0,005506540368402974	0,5479394106238095	0,007612242877321702	0,0	0,12030950039567424	1,2317602216639434	0,4632387278085945	0,007824718974249138	0,06503824675952588	3,8503919165576583	0,9498849421169809	0,0	0,0
119	00002	mixed	0,2	4	photoactive	0,1962377424872038	0,05	0,8115041978842754	0,006311285571379747	0,001361483122823173	-0,007465512587243088	0,00778954054269942	4,957953243295796e-06	-1,4494338215191209e-06	0,00021076462638157479	0,8000000000001068	0,737914254617377	0,7474584731115319	9,092953268762335e-05	0,75020860893768	0,00013486692113442243	0,3237292365559377	0,12030950039567424	1,2317602216639434	0,4632387278085945	0,007824718974249138	0,06503824675952588	3,8503919165576583	0,9498849421169809	0,008421665027698375	0,0077895405426995305
120	00096	mixed	0,35	0	diffusion	0,33252068317541394	0,0	1,4039389351162121	0,09870598596579108	0,0	-9,881715018761031e-05	0,0	2,443594121016513e-06	-0,09842535129283227	0,0001842611168974552	0,8000000000009914	0,3999999999999419	0,5995841199110218	0,011585973578573858	0,6008205276580737	0,014867512230216642	0,0	0,34545795720533873	2,0877729194585557	4,353191553863213	0,3474027349743609	1,0056295642594395	12,601219520544129	0,79653788966719	0,0	0,0
121	00096	mixed	0,35	0	photoactive	0,33252068317541394	0,0	0,48323233425701806	0,023066992310682214	0,0	-0,0224050717030745	0,023067367233089574	-2,1510770028482953e-06	-6,784346487716815e-06	0,0006529851841163322	0,8000000000010721	0,7535931464400634	0,7677329831884182	0,00016023474817581976	0,7690935666361833	0,00022048992963861612	0,33386649159599585	0,34545795720533873	2,0877729194585557	4,353191553863213	0,3474027349743609	1,0056295642594395	12,601219520544129	0,79653788966719	0,024182057004411308	0,023067367233092766
122	00096	mixed	0,35	1	diffusion	0,33252068317541394	0,02	5,316840869669475	0,01745756034786636	0,0073965874901334725	3,3178649876225784e-05	0,0	-9,473192140153406e-06	-0,025989715748401164	-0,0011118624526650464	0,8000000000003233	0,4000000000001604	0,4530156662557286	0,0008404501410607876	0,4530859871364824	0,0010715002780046412	0,0	0,3454579572053385	2,0874927466062116	4,353191553863165	0,0012282216650363175	0,0035553433910519784	12,601219520544	0,7960061938306081	0,0	0,0
123	00096	mixed	0,35	1	photoactive	0,33252068317541394	0,02	4,375181729340492	0,011264202648377441	0,00477084996520213	-0,01630748602210718	0,016822087859252786	1,3570070440683943e-05	-5,217568262961137e-06	-0,0002640809063500438	0,7999999999998806	0,5764500660069696	0,5869503656925255	9,434269053527501e-05	0,5877876524677242	0,0001301184061701432	0,2434751828461108	0,3454579572053385	2,0874927466062116	4,353191553863165	0,0012282216650363175	0,0035553433910519784	12,601219520544	0,7960061938306081	0,024182057004373595	0,01682208785925344
124	00096	mixed	0,35	2	diffusion	0,33252068317541394	0,03	3,9490749144234076	0,025965301606135565	0,008085171156647631	-2,3277536729967407e-05	0,0	2,333316922916634e-05	-0,03499127919237103	-0,000940750797090797	0,800000000000254	0,4000000000001287	0,47136346538071183	0,0015219409343168748	0,47146128596397385	0,001937909791922803	0,0	0,3454579572053373	2,087492746606218	4,3531915538633355	0,0027999932721644236	0,008105163635006766	12,601219520544538	0,7960061938307369	0,0	0,0
125	00096	mixed	0,35	2	photoactive	0,33252068317541394	0,03	3,0123362485150063	0,013749097314758188	0,00427664666174596	-0,018035188496090586	0,01858394721942122	2,3419227968959205e-05	-5,7329646309335834e-06	8,241743751799365e-06	0,8000000000000643	0,6263532227957959	0,6379510540084179	0,00011488907626300225	0,6388777003027151	0,0001577500769581321	0,26897552700430427	0,3454579572053373	2,087492746606218	4,3531915538633355	0,0027999932721644236	0,008105163635006766	12,601219520544538	0,7960061938307369	0,024182057004375618	0,018583947219423625
126	00096	mixed	0,35	3	diffusion	0,33252068317541394	0,04	3,247291760982584	0,03285543734361472	0,008619504058372533	-3,445355204725577e-05	0,0	1,7501133900712808e-06	-0,0425533623256189	-0,0011111243622875999	0,79999999999973	0,3999999999998646	0,4867907172329797	0,0022493036688421226	0,4869150694092057	0,002861158247333355	0,0	0,34545795720533856	2,087492746606219	4,353191553862935	0,004997986884610714	0,014467713886352701	12,601219520543331	0,7960061938306352	0,0	0,0
127	00096	mixed	0,35	3	photoactive	0,33252068317541394	0,04	2,3123389952488984	0,015117460207826975	0,003962034656097174	-0,01906859413904259	0,01964050617328114	1,6545829187392493e-05	-6,087607849107944e-06	2,13589462199564e-05	0,7999999999999275	0,6562814343350105	0,6685353532501352	0,00012795233738497675	0,6695171492565358	0,00017502867669278425	0,28426767662497066	0,34545795720533856	2,087492746606219	4,353191553862935	0,004997986884610714	0,014467713886352701	12,601219520543331	0,7960061938306352	0,024182057004376672	0,019640506173284503
128	00096	mixed	0,35	4	diffusion	0,33252068317541394	0,05	2,8221085650559075	0,03914247497020851	0,008744090867321877	-1,70156463184425e-05	0,0	1,958976646410313e-05	-0,048964517025716026	-0,0010753770680414765	0,7999999999997857	0,39999999999989194	0,49984217554818483	0,002973895429837019	0,4999930088975855	0,0037798051362497504	0,0	0,34545795720533934	2,087492746606226	4,353191553863451	0,00782471897424914	0,022650278596993343	12,601219520544797	0,7960061938305336	0,0	0,0
129	00096	mixed	0,35	4	photoactive	0,33252068317541394	0,05	1,8890421351146365	0,016211964376517195	0,0036183348741877005	-0,019738290896341618	0,02033978577042249	1,885394068152546e-05	-6,2785581529891695e-06	0,0001045837368918143	0,800000000000074	0,6760914877951874	0,6887774574644715	0,000136757937655982	0,689797415424458	0,00018649103515234146	0,2943887287323374	0,34545795720533934	2,087492746606226	4,353191553863451	0,00782471897424914	0,022650278596993343	12,601219520544797	0,7960061938305336	0,024182057004375274	0,020339785770423564
130	00040	mixed	0,35	0	diffusion	0,3481468877959007	0,0	1,167439960500339	0,13026046110273568	0,0	-8,9842145463607e-05	0,0	-0,00023884616412713479	-0,1297502918593498	0,00018148093379781265	0,8000000000009991	0,3999999999999301	0,5937241397386286	0,01070919373637734	0,6023961618705183	0,014203656316375539	0,0	0,37868918900695486	2,185477521116079	1,9560376504363894	0,3808238466617042	1,0056369648691241	5,16528516582623	0,9029784488805799	0,0	0,0
131	00040	mixed	0,35	0	photoactive	0,3481468877959007	0,0	0,4335852955261248	0,025406212082880904	0,0	-0,02470420213523804	0,025406648318572235	-9,751241886881122e-05	-1,0654808287525785e-05	0,0005938427204864239	0,8000000000010297	0,7600060666606825	0,7709103152692742	0,00011026459375970124	0,7733865695460116	0,00015690684608525872	0,33545515763636474	0,37868918900695486	2,185477521116079	1,9560376504363894	0,3808238466617042	1,0056369648691241	5,16528516582623	0,9029784488805799	0,026508243230526633	0,025406648318572245
132	00040	mixed	0,35	1	diffusion	0,3481468877959007	0,02	5,409111116815595	0,018755441429790326	0,006879849564925317	1,1860563662114738e-05	0,0	0,00010034247242039425	-0,02800380179505222	-0,0022563077642542406	0,7999999999996608	0,3999999999998301	0,4422071861002413	0,0005273335150986553	0,4437683888572933	0,0006915521655294573	0,0	0,37868918900695403	2,1848301963724603	1,956037650436328	0,0012282216650363177	0,003243350221476123	5,165285165826079	0,9017562888794236	0,0	0,0
133	00040	mixed	0,35	1	photoactive	0,3481468877959007	0,02	4,647435975624267	0,012071048640788243	0,004423820524805943	-0,017586877756676722	0,018097531386792882	-1,0521269627541995e-05	-7,744763951123015e-06	-0,0011102746246611725	0,8000000000000872	0,5699148129212122	0,5778993409938802	6,34267170492431e-05	0,579478811484924	9,056764753233984e-05	0,23894967049704235	0,37868918900695403	2,1848301963724603	1,956037650436328	0,0012282216650363177	0,003243350221476123	5,165285165826079	0,9017562888794236	0,026508243230491908	0,018097531386792976
134	00040	mixed	0,35	2	diffusion	0,3481468877959007	0,03	3,9085301663303267	0,028220022057923757	0,009681958791719647	-6,820405317275399e-05	0,0	0,0001151446815074868	-0,03875515069771816	-0,0008062292197417296	0,7999999999996171	0,39999999999980845	0,4584081553012211	0,0010095449238892997	0,4605718168049156	0,0013210345218909764	0,0	0,37868918900695425	2,184830196372465	1,9560376504363526	0,00279999327216442	0,007393908655028969	5,165285165826141	0,9017562888793933	0,0	0,0
135	00040	mixed	0,35	2	photoactive	0,3481468877959007	0,03	3,1531106883659836	0,014614886464051685	0,0050104280457639845	-0,019620041752982233	0,020153592453182035	-1,450953982375819e-05	-8,6149910854516e-06	-1,7851774075335852e-05	0,8000000000001364	0,6233033748003333	0,6321934990019435	7,85749369580939e-05	0,6339539913792873	0,0001113959765801684	0,2660967495011546	0,37868918900695425	2,184830196372465	1,9560376504363526	0,00279999327216442	0,007393908655028969	5,165285165826141	0,9017562888793933	0,026508243230493386	0,02015359245318102
136	00040	mixed	0,35	3	diffusion	0,3481468877959007	0,04	3,152164923187818	0,03817501250620004	0,010048239750236642	2,504486885413566e-05	0,0	0,00016289036650095204	-0,048054489309389055	0,0003566981824036901	0,7999999999998936	0,39999999999995023	0,4724138893927008	0,0015510454912610054	0,475102290614034	0,0020257749253769397	0,0	0,37868918900695414	2,1848301963724697	1,9560376504363326	0,0049979868846107105	0,0131981240280903	5,16528516582609	0,9017562888793449	0,0	0,0
137	00040	mixed	0,35	3	photoactive	0,3481468877959007	0,04	2,400097041886389	0,01691404542416813	0,004446063197920808	-0,020770319303635962	0,02137744820943196	-2,331892916387434e-06	-9,426918737444794e-06	0,0005780305067977428	0,7999999999999767	0,6550841908045589	0,6645117111869709	8,827041464274594e-05	0,6663815924635628	0,00012434471804738455	0,28225585559344957	0,37868918900695414	2,1848301963724697	1,9560376504363326	0,0049979868846107105	0,0131981240280903	5,16528516582609	0,9017562888793449	0,02650824323048824	0,021377448209431694
138	00040	mixed	0,35	4	diffusion	0,3481468877959007	0,05	2,6918469851830436	0,04526610001047999	0,009982632206362366	1,028483799312054e-05	0,0	0,00019962916152011775	-0,056272023052025694	-0,0008133768356704778	0,7999999999998146	0,39999999999990876	0,4847746379150245	0,0021244891816027617	0,48793039964684504	0,002770162010311453	0,0	0,37868918900695436	2,18483019637246	1,9560376504363364	0,007824718974249138	0,020662641557758973	5,165285165826097	0,9017562888794689	0,0	0,0
139	00040	mixed	0,35	4	photoactive	0,3481468877959007	0,05	1,9421996000516657	0,017787275725609387	0,0039187548698022025	-0,021571081616249724	0,02219711955775419	-1,0938601679949671e-05	-1,1563884583007191e-05	0,00011244649289968209	0,8000000000001264	0,6763708328219049	0,6861566741834565	9,497882243515703e-05	0,688101357830348	0,00013302791366268858	0,2930783370919071	0,37868918900695436	2,18483019637246	1,9560376504363364	0,007824718974249138	0,020662641557758973	5,165285165826097	0,9017562888794689	0,026508243230493438	0,022197119557755298
140	00128	mixed	0,2	0	diffusion	0,1938438308279615	0,0	1,473841122374912	0,032002875887768165	0,0	0,000157238297074844	0,0	-0,00012341193839921638	-0,031857072117090116	0,00017963012935381627	0,7999999999998327	0,4000000000000665	0,5909212415461256	0,012224967669498666	0,612138430202806	0,01449983729265245	0,0	0,11738065731164511	1,2169298284353531	1,256834346161604	0,11802220472568219	1,00546552923395	10,707337775632952	0,7696167057763388	0,0	0,0
141	00128	mixed	0,2	0	photoactive	0,1938438308279615	0,0	0,531618680320845	0,007801428113624522	0,0	-0,007628695119779249	0,007801883320334788	-4,2368947572813785e-05	-9,768300303046098e-07	0,000129387216242172	0,7999999999997333	0,7495493294717982	0,7646651585551019	0,00019717051585916055	0,7683064005708512	0,00025743752384979016	0,3323325792771128	0,11738065731164511	1,2169298284353531	1,256834346161604	0,11802220472568219	1,00546552923395	10,707337775632952	0,7696167057763388	0,008216646011811962	0,0078018833203342556
142	00128	mixed	0,2	1	diffusion	0,1938438308279615	0,02	2,692265443685439	0,01180690470622053	0,004731060608957569	5,5449347107200944e-05	0,0	0,00010992366249095861	-0,01743968561301423	-0,0007363472882381417	0,7999999999999663	0,3999999999999812	0,5045709620275379	0,003675270686813446	0,5160989456823838	0,004364420012855612	0,0	0,11738065731164518	1,2167956817742065	1,2568343461614866	0,001228221665036317	0,010463578013329687	10,707337775631945	0,7691733411334866	0,0	0,0
143	00128	mixed	0,2	1	photoactive	0,1938438308279615	0,02	1,7439395904857715	0,004715719449527535	0,0018894121428077212	-0,006851107886743508	0,006996498873745392	2,0702106476660082e-05	-9,92861570158066e-07	-0,00022626704950175008	0,8000000000001285	0,6824713644591412	0,696052112331389	0,00015980894689537258	0,6992910043772411	0,00021010854819554202	0,29802605616588984	0,11738065731164518	1,2167956817742065	1,2568343461614866	0,001228221665036317	0,010463578013329687	10,707337775631945	0,7691733411334866	0,008216646011817182	0,006996498873746003
144	00128	mixed	0,2	2	diffusion	0,1938438308279615	0,03	2,22742593803923	0,015868442092166823	0,004835511259970148	1,9525569613081237e-06	0,0	0,00010832122043297238	-0,02107915783991396	-0,0002649307103825389	0,7999999999998185	0,3999999999999099	0,5264038497315984	0,00537068031283129	0,5403317416138013	0,006374413649984235	0,0	0,11738065731164517	1,2168137633090967	1,2568343461614893	0,0027999932721644257	0,023853958022491347	10,70733777563197	0,7692269247599505	0,0	0,0
145	00128	mixed	0,2	2	photoactive	0,1938438308279615	0,03	1,280792258342674	0,005457614816479651	0,0016630497388968883	-0,00713588659915815	0,007283749069784797	1,6339436384197458e-05	-7,188514016190804e-07	3,9854120093801147e-07	0,799999999999902	0,7063868512007335	0,720523792982909	0,00017316882862472018	0,723894034931311	0,00022726636523068725	0,3102618964912977	0,11738065731164517	1,2168137633090967	1,2568343461614893	0,0027999932721644257	0,023853958022491347	10,70733777563197	0,7692269247599505	0,008216646011814757	0,007283749069785229
146	00128	mixed	0,2	3	diffusion	0,1938438308279615	0,04	1,9926580900943875	0,01848832774486447	0,00455133551096915	-4,199899342417804e-05	0,0	0,00010614426473090227	-0,023562628811270966	-0,00045882028413120703	0,8000000000002113	0,4000000000001071	0,5413256979358553	0,006713767225443399	0,5568999735326146	0,0079650405728509	0,0	0,1173806573116449	1,2167918485219151	1,2568343461616223	0,004997986884610692	0,04257930564608331	10,707337775633126	0,7691476394439082	0,0	0,0
147	00128	mixed	0,2	3	photoactive	0,1938438308279615	0,04	1,0468006725256414	0,005808311336919534	0,0014300333382413729	-0,007281509775625939	0,007438032291330318	1,569183693814107e-05	-1,0077695904250516e-06	-2,8481033117290188e-05	0,7999999999998645	0,7192296657465466	0,7336676298874714	0,0001806363441190103	0,7371102525297085	0,00023670010361872816	0,3168338149435196	0,1173806573116449	1,2167918485219151	1,2568343461616223	0,004997986884610692	0,04257930564608331	10,707337775633126	0,7691476394439082	0,008216646011813232	0,007438032291329684
148	00128	mixed	0,2	4	diffusion	0,1938438308279615	0,05	1,8512183557290451	0,020851297706053904	0,004387012426782226	0,00015492276943564217	0,0	0,00015528487532157363	-0,025362898320092555	0,00018561945750040509	0,7999999999997726	0,39999999999988595	0,5521376208190768	0,007779992929376171	0,5689111295446057	0,00922625756635652	0,0	0,11738065731164503	1,2167890539558832	1,256834346161632	0,007824718974249143	0,06666105944077784	10,7073377756332	0,7691302202059377	0,0	0,0
149	00128	mixed	0,2	4	photoactive	0,1938438308279615	0,05	0,9059374631123932	0,006164256704777238	0,001296942911548549	-0,00734371086695295	0,0075341033630610095	2,2937656460481864e-05	-1,2470353589579327e-06	0,00013917937047440535	0,800000000000124	0,7272269372510933	0,7418522042399028	0,00018533750378688882	0,7453409728944316	0,00024252156871252915	0,32092610212015915	0,11738065731164503	1,2167890539558832	1,256834346161632	0,007824718974249143	0,06666105944077784	10,7073377756332	0,7691302202059377	0,008216646011816323	0,007534103363060332
150	00081	mixed	0,3	0	diffusion	0,2875262567865151	0,0	1,4690465577594813	0,07055552021197357	0,0	0,00011307516817214597	0,0	-4,321641366912288e-05	-0,07032585620151643	0,0002995227649616373	0,8000000000004431	0,40000000000003494	0,5992117990410736	0,011861975322695457	0,5982917312965291	0,015608279947044267	0,0	0,2582798924355514	1,8050373097975823	1,960930331476025	0,2597264261704457	1,0056006440193763	7,59226865469342	0,7717534839375457	0,0	0,0
151	00081	mixed	0,3	0	photoactive	0,2875262567865151	0,0	0,5082884711004967	0,017204676386417903	0,0	-0,016941508375439892	0,017205078182067877	-8,103798025893655e-05	-5,93183255280308e-06	0,00017619819816613793	0,8000000000004541	0,7514977278194751	0,7661408296180366	0,00018180177553597527	0,7677293817251482	0,00024689934114198166	0,33307041480978095	0,2582798924355514	1,8050373097975823	1,960930331476025	0,2597264261704457	1,0056006440193763	7,59226865469342	0,7717534839375457	0,018079592470499978	0,01720507818206616
