	sample_id	specifier	synthesis_type	plug_aspect	stomatal_aspect	porosity	surface_tortuosity_factor	surface_lateral	top_tortuosity_factor	top_lateral	assimilation_rate	resistance_t	resistance_m	pipe_resistance_t	pipe_resistance_m	inlet_resistance	calculated_resistance_t	calculated_resistance_m	standard_tomas	standard_earles	stomatal_area_fraction	mesophyll_area_fraction	plug_area
46	00077	1	mixed	0,10560480178937996	0,02	0,6810815568074609	1,1750220609736024	0,9483755685082034	1,0838382530769954	0,9963168491856763	0,18174981084746933	2,200827599956157	1,2663109930248264	1,8769296174562315	0,9428064342386578	0,33901042969449857	2,2159400471507302	1,2818168639331564	0,8626147993798756	0,8180828007654793	0,03525576058525538	11,219959721642846	0,03483747463244296
47	00077	2	mixed	0,10560480178937996	0,03	0,6811350992659524	1,1750220609736024	0,9483755685082034	1,0838382530769954	0,9963168491856763	0,1939521365109076	2,062364494641229	1,1275987387704767	1,8769296174562315	0,9428064342386578	0,19960575268232078	2,0765353701385525	1,1424121869209787	0,8625469912209072	0,8180184931641682	0,08037302650970252	11,2199597216429	0,0348374746324429
48	00077	3	mixed	0,10560480178937996	0,04	0,6812231430994695	1,1750220609736024	0,9483755685082034	1,0838382530769954	0,9963168491856763	0,20082295908094605	1,991804133504522	1,0568016197807817	1,8769296174562315	0,9428064342386578	0,1299034141762318	2,006833031632463	1,0727098484148896	0,8624355124133167	0,817912769386643	0,14346582056657614	11,21995972164283	0,034837474632442966
49	00077	4	mixed	0,10560480178937996	0,05	0,6812215687123853	1,1750220609736024	0,9483755685082034	1,0838382530769954	0,9963168491856763	0,2052904506662933	1,948458872304276	1,0139033000358824	1,8769296174562315	0,9428064342386578	0,08808201107257847	1,96501162852881	1,0308884453112364	0,8624375056081803	0,8179146596839549	0,22460637737967026	11,219959721642924	0,03483747463244284
50	00090	0	mixed	0,38770324841567805	0,38770324841567805	0,9312505178694414	1,1733967807545618	0,8048286861309485	1,1786093311775605	0,9507063844193554	0,3584807660033674	1,115819976788847	0,571929204455925	1,115819976788847	0,571929204455925	0,0	1,115819976788847	0,571929204455925	0,6300113440146664	0,5070512022509169	1,005651924873502	5,323637195251669	0,46963099510430845
51	00090	1	mixed	0,38770324841567805	0,02	0,9305893836185687	1,1733967807545618	0,8048286861309485	1,1786093311775605	0,9507063844193554	0,06233377803866955	6,417066518126069	5,868913662783313	1,115819976788847	0,571929204455925	5,345990394890828	6,461810371679675	5,917919599346753	0,6304589335587754	0,5074114351556281	0,0026152908939997012	5,323637195251768	0,4696309951043079
52	00090	2	mixed	0,38770324841567805	0,03	0,9305893836185457	1,1733967807545618	0,8048286861309485	1,1786093311775605	0,9507063844193554	0,08804453698410326	4,543155245081863	3,9950337678022607	1,115819976788847	0,571929204455925	3,467067784489966	4,582887761278813	4,038996988945891	0,6304589335587909	0,5074114351556406	0,0059621134493955735	5,323637195251778	0,4696309951043079
53	00090	3	mixed	0,38770324841567805	0,04	0,9305893836187304	1,1733967807545618	0,8048286861309485	1,1786093311775605	0,9507063844193554	0,11098226443942429	3,6041794787715533	3,0560814526033946	1,115819976788847	0,571929204455925	2,5276064792895347	3,643426456078382	3,0995356837454597	0,6304589335586658	0,5074114351555399	0,010642370151698778	5,323637195251978	0,4696309951043097
54	00090	4	mixed	0,38770324841567805	0,05	0,9305893836184889	1,1733967807545618	0,8048286861309485	1,1786093311775605	0,9507063844193554	0,13180135744929178	3,034870108632173	2,4867907981737565	1,115819976788847	0,571929204455925	1,963929696169276	3,079749672958123	2,5358589006252013	0,6304589335588294	0,5074114351556717	0,016661419403357778	5,323637195251655	0,4696309951043082
55	00081	0	mixed	0,2875262567865151	0,2875262567865151	0,7717534839375457	1,1963095967390605	0,8352738320601395	1,1691574327282668	0,9709057809071023	0,27228538932235224	1,4690468739285238	0,737418204000301	1,4690468739285238	0,737418204000301	0,0	1,4690468739285238	0,737418204000301	0,7750594079831015	0,6473868417803083	1,0056006440193763	7,59226865469342	0,2582798924355514
56	00081	1	mixed	0,2875262567865151	0,02	0,7710713126892991	1,1963095967390605	0,8352738320601395	1,1691574327282668	0,9709057809071023	0,09234180280620331	4,331732626438972	3,5957998105251434	1,4690468739285238	0,737418204000301	2,884530870222552	4,353577744151076	3,621949074222853	0,7757451075223115	0,6479595886620662	0,004755390183317494	7,592268654693383	0,2582798924355509
57	00081	2	mixed	0,2875262567865151	0,03	0,7710713126893063	1,1963095967390605	0,8352738320601395	1,1691574327282668	0,9709057809071023	0,12090368543749334	3,308418585855307	2,572585051810965	1,4690468739285238	0,737418204000301	1,8511390159517394	3,320185889880263	2,5885572199520404	0,7757451075223043	0,64795958866206	0,010840926274828416	7,592268654693345	0,25827989243555055
58	00081	3	mixed	0,2875262567865151	0,04	0,7710713126893167	1,1963095967390605	0,8352738320601395	1,1691574327282668	0,9709057809071023	0,1433389479909132	2,7905883614080964	2,0544223002669617	1,4690468739285238	0,737418204000301	1,334443088816333	2,803489962744857	2,0718612928166342	0,7757451075222938	0,6479595886620513	0,019351049117607374	7,592268654693324	0,25827989243555116
