	sample_id	synthesis_type	target_plug_aspect	specifier	solver	surface_tortuosity_factor	surface_lateral	top_tortuosity_factor	top_lateral	plug_aspect	stomatal_aspect	stomatal_flux_grad	bottom_flux_grad	mesophyll_flux_grad	mesophyll_flux_sol	curved_flux_grad	top_flux_grad	total_flux_grad	substomatal_mean	top_mean	mesophyll_mean	mesophyll_var	airspace_mean	airspace_var	transport	plug_area	curved_area	mesophyll_area	stomatal_area	stomatal_area_fraction	mesophyll_area_fraction	porosity	assimilation_substomatal	assimilation_mesophyll_mean
33	00003	mixed	0,25	3	diffusion	1,1447180739570995	0,8968109162650769	1,130159333116259	0,9788858698204317	0,23433614605202668	0,04	0,028787916860136892	0,0075054063540870375	6,506173515884842e-05	0,0	0,0003326965053072394	-0,036915625861031545	-0,00022454440634150626	0,800000000000348	0,4000000000001727	0,5089827991221398	0,003596800694920263	0,5140234547142334	0,0044100782099767	0,0	0,1715622024558342	1,470821226705856	0,4217583810151834	0,004997986884610705	0,029132214515008647	2,45834091063128	0,9675730863171477	0,0	0,0
34	00003	mixed	0,25	4	diffusion	1,1447180739570995	0,8968109162650769	1,130159333116259	0,9788858698204317	0,23433614605202668	0,05	0,033639789283946064	0,007586737334024476	8,602037269820435e-05	0,0	0,0004175102729300227	-0,04153031505392669	0,00019974220967156547	0,800000000000162	0,40000000000007935	0,5226103215926331	0,004550390927849924	0,5282989264043534	0,005577406366647044	0,0	0,17156220245583403	1,4708281169937043	0,4217583810151838	0,007824718974249134	0,04560864142708522	2,4583409106312843	0,9675633263954343	0,0	0,0
35	00036	mixed	0,15	0	diffusion	1,1346888960697865	0,9304040561706217	1,092142387439986	0,9920891931571933	0,14465274030948716	0,0	0,018650231584677584	0,0	0,00014687402683348573	0,0	-2,983665906917817e-05	-0,018593885311948107	0,00017338364049321816	0,8000000000000091	0,39999999999996433	0,5911674621408944	0,012240493403920936	0,6091936047615135	0,014969989643614932	0,0	0,06538289593270262	0,9082257058212925	0,8643960489585344	0,06572746628104004	1,005270038033985	13,220522533113874	0,7919937339624076	0,0	0,0
36	00036	mixed	0,15	1	diffusion	1,1346888960697865	0,9304040561706217	1,092142387439986	0,9920891931571933	0,14465274030948716	0,02	0,008976260598604305	0,0040393552546368365	-2,89331118402592e-05	0,0	5,744420494061717e-05	-0,012757284863287258	0,0002868420830544052	0,7999999999998378	0,39999999999991964	0,5312917140229402	0,005794743129894723	0,5435312935391455	0,007070049305710517	0,0	0,06538289593270255	0,9081425661469169	0,8643960489585111	0,0012282216650363186	0,01878506064186122	13,220522533113531	0,7916430275286466	0,0	0,0
37	00036	mixed	0,15	2	diffusion	1,1346888960697865	0,9304040561706217	1,092142387439986	0,9920891931571933	0,14465274030948716	0,03	0,01106610566764042	0,003246804592544265	1,7846827271927582e-05	0,0	9,125224964050618e-05	-0,014601813078740556	-0,00017980374164335662	0,7999999999997743	0,3999999999998859	0,5502576461004137	0,007589137477246339	0,5642839832632429	0,00925920310268566	0,0	0,06538289593270268	0,908143668835346	0,8643960489585211	0,0027999932721644223	0,04282455269412355	13,220522533113659	0,7916400685740318	0,0	0,0
38	00036	mixed	0,15	3	diffusion	1,1346888960697865	0,9304040561706217	1,092142387439986	0,9920891931571933	0,14465274030948716	0,04	0,012397073523326516	0,00319168167337294	4,0446285496557316e-05	0,0	8,251292972718855e-05	-0,01575758930791909	-4,587489599596383e-05	0,8000000000001873	0,4000000000000917	0,5620714201161566	0,008827077831759835	0,5772087771303444	0,010769257456632417	0,0	0,0653828959327027	0,908168975947493	0,864396048958518	0,004997986884610687	0,07644180964016972	13,220522533113606	0,7917510316469232	0,0	0,0
39	00036	mixed	0,15	4	diffusion	1,1346888960697865	0,9304040561706217	1,092142387439986	0,9920891931571933	0,14465274030948716	0,05	0,013198023056391351	0,0028702523908453142	6,499886650923565e-05	0,0	4,375207226402162e-05	-0,01653191820604141	-0,00035489182003162884	0,8000000000001302	0,4000000000000648	0,5701093754460759	0,009722584299132033	0,586016736733929	0,011864248108749491	0,0	0,06538289593270268	0,9081672400147048	0,8643960489585231	0,007824718974249162	0,11967531970904119	13,220522533113689	0,7917366689610527	0,0	0,0
40	00088	mixed	0,3	0	diffusion	1,1684849083038658	0,8615875944816496	1,1502200321966642	0,9709321991799565	0,2878437096500989	0,0	0,08799189716158609	0,0	0,00016449106037023605	0,0	-0,0001352524952158153	-0,0877809742188185	0,00024016150792297445	0,8000000000006972	0,3999999999999629	0,6003454592988875	0,010912932774679553	0,6000127167598283	0,014206869355673312	0,0	0,25885565737397626	1,807134753928231	2,1829793332428182	0,26030565898020447	1,005601583604307	8,433191514485639	0,8967388500025513	0,0	0,0
41	00088	mixed	0,3	1	diffusion	1,1684849083038658	0,8615875944816496	1,1502200321966642	0,9709321991799565	0,2878437096500989	0,02	0,018015783218127888	0,006788804797700531	5,5467696287283e-05	0,0	3,417130101020397e-05	-0,025618691910947775	-0,0007244648978209366	0,8000000000001747	0,4000000000000865	0,4587883577485514	0,0009641928007494676	0,4583954853882992	0,0012379797077092531	0,0	0,2588556573739764	1,8068781256553303	2,1829793332424834	0,0012282216650363166	0,004744812910393024	8,433191514484339	0,8961938650162051	0,0	0,0
42	00088	mixed	0,3	2	diffusion	1,1684849083038658	0,8615875944816496	1,1502200321966642	0,9709321991799565	0,2878437096500989	0,03	0,025888922376699784	0,007592189909441048	9,383289798626291e-05	0,0	6,62747531328888e-05	-0,03437644843178014	-0,0007352284945235544	0,8000000000001282	0,40000000000006347	0,47888201241385187	0,0017353296888602367	0,478358105230058	0,002225127489472825	0,0	0,25885565737397603	1,8068781256553195	2,1829793332427747	0,0027999932721644244	0,01081681312500424	8,433191514485477	0,8961938650163536	0,0	0,0
